Fuente;Mensaje;Etiqueta;Descripcion
TWEET;Te juro que voy a cambiar de ahora en adelante todo será diferente. NO TE ARREPENTIRÁS DE HABERME DADO OTRA OPORTUNIDAD;1;CHANTAJE_EMOCIONAL
TWEET;Te juro que voy a cambiar lo haré por nosotros! Pero dame una segunda oportunidad es que no me amas? Nunca me amaste :(;1;CHANTAJE_EMOCIONAL
BLOG;TE juro que voy a cambiar pero no me dejes nunca! Sin ti me mato! QUIERES QUE ME MATE??;1;CHANTAJE_EMOCIONAL
TWEET;TE juro que voy a cambiar pero no me dejes nunca! Sin ti MI VIDA YA NO TIENES SENTIDO ME MATARÍA ANTES QUE VIVIR OTRO DÍA SIN TI!;1;CHANTAJE_EMOCIONAL
TWEET;te juro que voy a cambiar pero no me dejes! No puedes hacerme esto! Nadie mas te va a querer!;1;CHANTAJE_EMOCIONAL
BLOG;te juro que voy a cambiar pero no me dejes! No puedes hacerme esto! Tienes que confiar en mi!!!;1;CHANTAJE_EMOCIONAL
TWEET;Te juro que voy a cambiar pero si me dejas no voy a poder TE NECESITO PARA SER MEJOR!;1;CHANTAJE_EMOCIONAL
BLOG;te juro que voy a cambiar por ti pero no me dejes! Si me dejas me voy a matar! Eso quieres eh?;1;CHANTAJE_EMOCIONAL
TWEET;te juro que voy a cambiar por ti pero no me dejes! Si me dejas me voy a matar! NO TE DAS CUENTA ACASO?;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;te juro que voy a cambiar por ti sere otro pero no me dejes que se me acaba a vida!!!! ?;1;CHANTAJE_EMOCIONAL
BLOG;Te juro que voy a cambiar por ti seré otro pero no me dejes! Que me mato no es broma me mato!;1;CHANTAJE_EMOCIONAL
BLOG;te juro que voy a cambiar por ti sere otro! Pero si me dejas me mato! Quieres ser la culpable? QUIERES CARGARME EN TU CONCIENCIA??!!!;1;CHANTAJE_EMOCIONAL
TWEET;Te juro que voy a cambiar volveremos a ser como éramos antes! Solo perdóname;1;CHANTAJE_EMOCIONAL
TWEET;te juro que voy a cambiar y todo será como antes pero necesito que te quedes si te vas no podré cambiar yo solo necesito que me ayudes a ser mejor no puedes irte ahora!!!;1;CHANTAJE_EMOCIONAL
BLOG;te juro que voy a cambiar y todo será como antes solo tienes que confiar en mi!!!;1;CHANTAJE_EMOCIONAL
TWEET;Te juro que voy a cambiar madure esta vez es en serio lo juro ? sere otro por ti ?;1;CHANTAJE_EMOCIONAL
TWEET;Te juro que voy a cambiar madure. Creeme todo será diferente ?;1;CHANTAJE_EMOCIONAL
TWEET;te juro que voy a cambiar perdoname por favor no quiero perderte! Sin ti me voy a matar!;1;CHANTAJE_EMOCIONAL
TWEET;Te juro que yo no entiendo por qué ya no me amas si te lo he dado todo! Eres una malagradecida!;1;CHANTAJE_EMOCIONAL
TWEET;te lo suplico!!! No me dejes me voy a matar! Quieres que me mate? Total yo no te importé nunca!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;te prometo que no volverá a pasar nunca yo te amo y sé que vamos a mejorar pero juntos! No puedes abandonarme!!!;1;CHANTAJE_EMOCIONAL
TWEET;te prometo que si lo intentamos de nuevo todo será diferente! Dame vida! Sin ti voy a morirme qué no ves?;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;te prometo que todo va a ser diferente pero solo dame una oportunidad si me amaras me la darías!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;te prometo que voy a arreglar todo te prometo qe voy a cambiar pero dame otra oportunidad! No puedo vivir sin ti;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;te prometo que voy a cambiar pero dame una oportunidad no puedes dejarme asi!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;te prometo que voy a cambiar si me das otra oportunidad yo te amo;1;CHANTAJE_EMOCIONAL
BLOG;Te prometo que voy a cambiar. Cambiaré por ti. Seré otro pero no me dejees!!!!! Igual tu habías empezado con la discusión;1;CHANTAJE_EMOCIONAL
BLOG;Te prometo que voy a cambiar. De aquí en adelante todo será diferente pero te lo suplico no puedes dejarme! Solo no voy a poder cambiar! Te suplico que no me dejes!!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Te quejas por costumbre eres una exagerada siempre peleamos por tu culpa!!;1;CHANTAJE_EMOCIONAL
BLOG;Te quieres quedar sola? Bien! Haz lo que te de la gana! Yo ya no te importo! Se nota en tus actos!;1;CHANTAJE_EMOCIONAL
TWEET;TE QUIERES QUEDAR SOLA? QUIERES QUE TE DEJE? ESO QUIERES? NO TE DA MIEDO? Envejecer sola y fea… que horror;1;CHANTAJE_EMOCIONAL
BLOG;Te quiero nena no me dejes. voy a cambiar lo prometo! sere un hombre diferente por ti! con tu amor! no me dejes angela! Te lo ruego! ?;1;CHANTAJE_EMOCIONAL
BLOG;TE quiero ver rogándome para regresar! No te hagas la viva cuando te sientas sola vas a volver  rogarme! Y me voy a reir en tu cara!;1;CHANTAJE_EMOCIONAL
TWEET;Te ruego que no me dejes sin ti no soy nadie bebé! No voy a poder superar esta tristeza! Quieres verme mal? Quieres que me muera? Eso pasaría si me dejas!;1;CHANTAJE_EMOCIONAL
TWEET;te vas a arrepentir de dejarme y me extrañarás cuando te des cuenta de que nadie te va a querer tanto como yo lo hice nunca;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a dar cuenta que nadie te va a querer como yo lo hice me vas a extrañar me vas a comparar con el hombre con el que estés y pensarás que conmigo estarías mejor!!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola a este paso y la verdad que antes quizás me importaba pero ahora arreglatelas sola. Si no me hubieras abandonado te iría mejor!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola como que sigas así! Que quieres que te deje? Sin mi solo vas a ser otra solterona!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola con un hijo y vieja si no haces lo que yo digo nadie más te querría asi de fea como estás!!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola cuando te deje me vas a extrañar vas a rogarme que vuelva y yo me estaré riendo de ti;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola nadie nunca te va a querer no encontrarás a nadie que te quiera como te quise yo;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola niña si no haces lo que yo quiero!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola niña te voy a dejar como que sigas con estupideces;1;CHANTAJE_EMOCIONAL
TWEET;te vas a quedar soLA PARA SIEMPRE SIN MI POR NO HACER LO QUE TE DIGO!;1;CHANTAJE_EMOCIONAL
TWEET;te vas a quedar sola por el resto de tu vida si te dejo! Quien mas iba a quererte?;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola por NO PASAR TIEMPO CONMIGO! TE VOY A DEJAR A VER QUÉ HACES SIN MI!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola PORQUE TE VOY A DEJAR! ESO TIENES POR NO HACERME CASO!;1;CHANTAJE_EMOCIONAL
TWEET;te vas a quedar sola porque te voy a dejar! Ya no te soporto! Y nadie más te vas a soportar!;1;CHANTAJE_EMOCIONAL
TWEET;te vas a quedar sola si me sigues tratando mal yo te amo por qué no puedes hacer lo que te digo??!!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola si no me haces caso te voy a dejar ;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola si sigues tan fría conmigo yo neecsito pasión!;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola si sigues tan fría! No te das cuenta que si ya no tenemos sexo vas a perderme para siempre???;1;CHANTAJE_EMOCIONAL
TWEET;te vas a quedar sola si te dejo eso es lo que quieres? Quedarte sin mi?;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola si te dejo nadie mas se casaria contigo;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola y fea el amor duele ya deberías saberlo;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola y la verdad que antes quizás me importaba pero ahora me llegas;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar sola y sin amor nadie nunca te va a querer solo yo te doy amor de verdad!!! Me necesitas!;1;CHANTAJE_EMOCIONAL
TWEET;te vas a quedar sola por egoista ES QUE YO NO TE IMPORTO? ENTONCES POR QUÉ YA NO TIRAMOS?;1;CHANTAJE_EMOCIONAL
TWEET;Te vas a quedar tan sola si no me das lo que yo quiero! Puedo conseguir mujer solo con desearlo! Pero a ti quién más te iba a querer???;1;CHANTAJE_EMOCIONAL
TWEET;te voy a dejar sola y asi te vas a quedar quien mas va a quererte? Quien más te va a aguantar??;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;te voy a dejar y va a ser tu fin te vas a quedar sola para siempre!. Yo intenté que estemos mejor pero ahí se ve que no te importa nuestra relación!;1;CHANTAJE_EMOCIONAL
TWEET;te voy a dejar y vas a quedarte sola para siempre! Nadie más te va a querer!;1;CHANTAJE_EMOCIONAL
TWEET;te voy a dejar y vas a quedarte sola! Eso quieres? Ser vieja fea y estar sola?;1;CHANTAJE_EMOCIONAL
BLOG;TENEMOS QUE VOLVER YO NO SÉ VIVIR SIN TI! QUÉ PARTE NO ENTIENDES? YO TE NECESITO! :(;1;CHANTAJE_EMOCIONAL
TWEET;Tengo un montón me mujeres rogándome y mi mujer no me da amor? Ponte cariñosa o voy a tener que buscar amor en la calle!;1;CHANTAJE_EMOCIONAL
TWEET;tengo varias mujeres rogándome y yo contigo si no me tratas como me lo merezco voy a tener que irme con ellas!;1;CHANTAJE_EMOCIONAL
TWEET;Tienes idea de cuántas chicas quieren estar conmigo y tú te estás haciendo la difícil??? Ahorita me voy con cualquiera de ellas o mejor! Con todas!;1;CHANTAJE_EMOCIONAL
TWEET;tienes razon me perdonas te juro que voy a cambiar ya me estoy deconstruyendo;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;todas las mujeres son iguales nunca me amaste :( solo fui tu juguete!!;1;CHANTAJE_EMOCIONAL
BLOG;todas las mujeres son iguales! :( Pensé que tú eras diferente ahora sé que nunca me amaste de verdad!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;todas las mujeres son iguales! Pense que tu eras diferente! Asi se ve que no me amas nadie me ama;1;CHANTAJE_EMOCIONAL
TWEET;todas las mujeres son iguales! Pensé que tú eras diferente ahora sé que nunca me amaste de verdad! Entonces no me dejes!;1;CHANTAJE_EMOCIONAL
TWEET;Todas las mujeres son iguales! Si me amaras no me dejarías nunca! Tu nunca me amaste! Vas a rogarme que volvamos;1;CHANTAJE_EMOCIONAL
BLOG;Todas las mujeres son iguales! Si me amaras no me dejarías nunca! Tu nunca me amaste! Vas a rogarme que volvamos!!!!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;todas las mujeres son iguales! Tu no me amas! Si me amaras pasarias todo tu tiempo conmigo! :(;1;CHANTAJE_EMOCIONAL
TWEET;Todas las mujeres son iguales tu nunca me amaste como puedes pensar en dejarme??;1;CHANTAJE_EMOCIONAL
BLOG;Todas las mujeres son iguales tu nunca me amaste como puedes pensar en dejarme?? Yo que te di todo!;1;CHANTAJE_EMOCIONAL
BLOG;todavía me quieres? O es que te aburro porque si es asi mejor no te sigo molestando! Ya sabía que no me amabas igual!;1;CHANTAJE_EMOCIONAL
TWEET;todo el mundo hablándote de amor pero nadie te va a querer como yo eso que te quede claro! Nunca te van a amar tan fuerte como yo lo hice!!!;1;CHANTAJE_EMOCIONAL
BLOG;Todo es culpa tuya acaso quieres que te deje? Puedo hacerlo cuando me de la gana no te da miedo quedarte sola?;1;CHANTAJE_EMOCIONAL
BLOG;todo es tu culpa nunca debí confiar en ti todas las mujeres son iguales;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Todo es tu culpa te voy a dejar sola y asi te vas a quedar! No te asusta quedarte sola? Para siempre;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Todo es tu culpa ya no podremos venir a las reuniones familiares porque me dejaste en ridículo luego no te quejes ni digas que yo soy el malo;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;todo esto es culpa tuya te dije que no me hicieras enfadar portate bien si no quieres que peleemos;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Todo lo hice por amor no te das cuenta que no puedo vivir sin ti?;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Todo lo hice por amor yo no quería perderte y es que no puedo estar sin ti!!;1;CHANTAJE_EMOCIONAL
TWEET;tu amor es lo que necesito para cambiar de verdad! Solo con nuestro amor podemos salir adelante no me dejes te lo suplico por lo que más quieras! No me abandones!!!;1;CHANTAJE_EMOCIONAL
BLOG;Tú conoces mi carácter no reacciones así. Tu te casaste conmigo porque me querías tal como era O NO?;1;CHANTAJE_EMOCIONAL
BLOG;tu eres la que estaba fria conmigo si tengo a otra mujer es porque tu no me dabas amor!;1;CHANTAJE_EMOCIONAL
BLOG;TU ESTÁS TAN FRÍA CONMIGO DESDE QUE VISTE ESO EN MI CELULAR PERO COMO NO QUIERES QUE ME BUSQUE OTRA MUJER SI TU NO ME DAS SEXO?;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Tú haz lo que yo te diga y ya verás como no tendrás que preocuparte por nada. No me provoques si no quieres que peleemos;1;CHANTAJE_EMOCIONAL
TWEET;Tu lugar está a mi lado! No puedes dejarme! No puedes permitir que terminen con nuestra historia! No te das cuenta que quieren alejarnos!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;tu me hiciste hacerlo! ahora no te me vengas a quejar como la niñita si fue tu culpa. Te voy a dejar si sigues actuando asi;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;tú me necesitas! Nadie mas va a quererte nunca! Quien te querria? Sola vas a terminar por no darme una oportunidad!!!;1;CHANTAJE_EMOCIONAL
BLOG;Tu me necesitas! Pero si sigues asi de renegona me vas a perder y te voy a dejar más rápido de lo que crees;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;tú me necesitas! Soy indispensable para ti! Acuerdate de como te encontré! Y ahora que me hagas esto? Me decepcionas mucho;1;CHANTAJE_EMOCIONAL
TWEET;Tú me necesitas nunca volverás a ser feliz sin mi! si me dejas vas a quedarte sola en el mundo ya no tienes a nadie;1;CHANTAJE_EMOCIONAL
TWEET;tu me tienes escondido no quieres que te vean conmigo te doy vergüenza? O es que no me quieres? Es eso? Mi ex me llevaba a todas partes;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;tu nada mas cuentas conmigo todos los demás solo fingen quererte que no te das cuenta que soy el único en quien puedes confiar?;1;CHANTAJE_EMOCIONAL
BLOG;tu no eres nadie sin mi algún día me vas a rogar que te acepte y no lo haré;1;CHANTAJE_EMOCIONAL
TWEET;tu no me amas! Nunca me amaste! Si me amaras no me estarias dejando! Me voy a matar si me dejas eso es lo que quieres?;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;tu no me amas! Nunca me amaste! Todas las mujeres son iguales! Nadie me quiere :(;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;tu no me quieres! Si me quisieras me harías caso y te quedarías todo el rato conmigo! Todas las mujeres son iguales :(;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;Tu no me quieres! Si me quisieras te quedarias conmigo todo el fin de semana! Tu familia puede esperar!;1;CHANTAJE_EMOCIONAL
BLOG;tu no me quieres si me quisieras no me dejarías sabes que si me dejas me voy a matar! Eso quieres?;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Tú no me valoras ni a mi ni a todo lo que he hecho por ti! Nunca me has querido! Solo me utilizaste!!!;1;CHANTAJE_EMOCIONAL
BLOG;Tu no puedes dejarme no puedes sin mi! Nunca has podido! Tu me necesitas;1;CHANTAJE_EMOCIONAL
TWEET;Tu no valoras todo lo que he hecho por ti! No te importo!! Solo me usaste! No te duele ni un poco la conciencia!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;tu nunca me amaste! Nunca me has querido! Como puedes ser tan egoista! Yo nunca te importé cierto?;1;CHANTAJE_EMOCIONAL
TWEET;tu nunca me amaste! Si me hubieras amado no me querrias dejar ahora!;1;CHANTAJE_EMOCIONAL
TWEET;Tu nunca me amaste como yo te amé. Por eso me dejabas solo y te ibas con tus amigos;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;tu solo me tienes a mi asi que tienes que cuidarme o me iré con otra;1;CHANTAJE_EMOCIONAL
BLOG;tu te buscaste que te dejara ahora te aguantas!!! No me importa si te quedas sola!;1;CHANTAJE_EMOCIONAL
BLOG;TU TE LA PASAS EN LA CALLE! NUNCA TIENES TIEMPO PARA MI :( ES QUE NO ME AMAS CIERTO?;1;CHANTAJE_EMOCIONAL
BLOG;Tú te lo buscaste y ni hagas tanto berrinche que te dejo y no pasó nada! Me puedo conseguir a otra en segundos!!!;1;CHANTAJE_EMOCIONAL
BLOG;tu tienes la culpa de que me sienta así por tu conducta no puedo confiar en ti!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;tus amigos no comprenden lo mucho que te amo ellos no han amado como nosotros no les hagas caso;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;tus padres estan paranoicos no me conocen de verdad ademas tu estas bien conmigo cierto? No quieres que me vaya a lejar de ti no?;1;CHANTAJE_EMOCIONAL
BLOG;Vas a llorar porque te acepte de nuevo si me dejas ahora nadie más te va a querer! Sola te vas a quedar!;1;CHANTAJE_EMOCIONAL
BLOG;VAS A MORIRTE SOLA PORQUE NADIE MAS VA A QUERER TENER ALGO CONTIGO SI ME DEJAS;1;CHANTAJE_EMOCIONAL
BLOG;Vas a rogarme que volvamos! No puedes dejarme! Sin mi tu no eres nadie! Nadie! Entiendes? NADIE?;1;CHANTAJE_EMOCIONAL
BLOG;Vas a rogarme que vuelva contigo y yo te recordaré cuando me dejaste. Que yo te rogué pero no me hiciste caso pensé que eras diferente;1;CHANTAJE_EMOCIONAL
BLOG;VAS A VENIR A ROGARME PARA REGRESAR A SER MI NOVIA! Y ME VOY A REIR DE TI. PERDISTE TU OPORTUNIDAD!!!;1;CHANTAJE_EMOCIONAL
TWEET;vas a venir a rogarme que volvamos! Porque nadie mas va a querer estar contigo!;1;CHANTAJE_EMOCIONAL
BLOG;vas a venir a rogarme que volvamos! Porque nadie mas va a querer estar contigo! Yo puedo conseguir a otra en segundos;1;CHANTAJE_EMOCIONAL
BLOG;VAS A VENIR A SUPLICARME QUE VOLVAMOS! NO ERES NADIE SIN MI;1;CHANTAJE_EMOCIONAL
BLOG;VAS A VOLVER A PEDIRME DE RODILLAS QUE VOLVAMOS! Y ME BURLARÉ DE TI;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;voy a luchar por nosotros yo te amo solo dame una oportunidad es lo único que necesito para cambiar! Tu amor es lo que necesito!!!;1;CHANTAJE_EMOCIONAL
BLOG;Voy a tener que dejarte sola como que te sigas comportando así! Eso quieres?;1;CHANTAJE_EMOCIONAL
TWEET;voy a tomar veneno para olvidarte! Tu no me quieres no te importa lo que me pase me voy a matar y va a ser tu culpa;1;CHANTAJE_EMOCIONAL
BLOG;Y A MI ME DEJAS PARA EL FIN DE SEMANA  NO TE IMPORTA PASAR TIEMPO CONMIGO NO? Perdón por interrumpir en tu ocupado horario pensé que lo nuestro era importante para ti!;1;CHANTAJE_EMOCIONAL
BLOG;y a mi nunca me llamas por tu culpa no hay comunicación quieres terminar conmigo? Quieres que se muera nuestro amor? Bien! Tu te lo pierdes!;1;CHANTAJE_EMOCIONAL
TWEET;y alguien se atrevió a quererte! Va a dejarte pronto cuando se de cuenta como eres en realidad! ;1;CHANTAJE_EMOCIONAL
BLOG;y pensar todo lo que te aguanté! Tus celos tus berrinches y así me lo agradeces? Abandonandome? Como puedes ser tan insensible!!!;1;CHANTAJE_EMOCIONAL
TWEET;Y si me amaras a mi me harías caso pero se ve que prefieres a tus amigos!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;y si no escuentras a nadie mas que te aguante?;1;CHANTAJE_EMOCIONAL
TWEET;Y te vas a querer matar porque ya nadie te va a amar asi tan bonito como yo lo hacía!;1;CHANTAJE_EMOCIONAL
TWEET;Y te voy a demostrar que yo puedo cambiar y que voy a poder solucionar todo... te lo juro. Volveremos a ser felices de nuevo solo dame otra oportunidad! No volverá a pasar!;1;CHANTAJE_EMOCIONAL
TWEET;ya me disculpé! Que mas quieres? Que te ruegue? Ni que estuvieras tan buena;1;CHANTAJE_EMOCIONAL
TWEET;Ya no me amas? Todas las mujeres son iguales! Pero sin mi tu no eres nadie asi que tu pierdes!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;ya no tienes amigos ya no tienes a nadie si te dejo te vas a quedar sola!;1;CHANTAJE_EMOCIONAL
CHAT;ya para qué seguir viviendo si tú la mujer que tanto amé! Me dejas! Que soledad! Que tristeza! No podré soportarlo!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;yo confiaba en ti! No pensé que me traicionarías! Todas las mujeres son iguales! Tu nunca me amaste :(;1;CHANTAJE_EMOCIONAL
TWEET;yo confié en ti y es así como me pagas? Dejándome? Cómo puedes abandonarme así! Sabes que no lo voy a superar!!!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Yo en las relaciones me entrego 100% espero lo mismo del otro no veo tu amor y tu entrega tendrás que esforzarte más!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Yo estoy mal pero no te preocupes tú sal con tus amigos yo me quedo aquí solo no te preocupes total ni te importa!!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Yo no importo cierto? Ya lo sabía. Cuando te importa alguien pasas tiempo con él y tu no me dedicas tiempo!!! Hasta mi ex me sacaba más que tu!;1;CHANTAJE_EMOCIONAL
BLOG;yo no lo hubiera hecho si tu no lo hubieras provocado! es tu culpa en el fondo no puedes culparme a mi;1;CHANTAJE_EMOCIONAL
